Grid_ID,lon,lat
135,28.0699999991293,41.3499999329235
136,28.069999999119787,41.36999993260167
137,28.069999999110273,41.3899999322794
138,28.069999999100755,41.40999993195668
139,28.06999999909124,41.42999993163354
140,28.069999999081727,41.44999993130995
141,28.069999999072206,41.469999930985935
142,28.069999999062688,41.48999993066145
143,28.06999999905317,41.50999993033656
144,28.089999999374367,40.809999941441895
145,28.0899999993647,40.829999941131796
146,28.08999999935503,40.84999994082126
147,28.089999999345363,40.8699999405103
148,28.089999999335692,40.88999994019891
149,28.08999999932602,40.90999993988709
150,28.089999999316344,40.92999993957482
151,28.089999999306674,40.94999993926215
152,28.089999999297,40.96999993894902
153,28.089999999287325,40.98999993863547
154,28.08999999927765,41.009999938321485
155,28.08999999926797,41.02999993800707
156,28.089999999258296,41.04999993769222
157,28.08999999924862,41.069999937376934
158,28.089999999238938,41.08999993706121
159,28.089999999229256,41.109999936745055
160,28.089999999219575,41.129999936428455
161,28.08999999920989,41.14999993611144
162,28.08999999920021,41.16999993579398
163,28.089999999190525,41.189999935476074
164,28.089999999180844,41.20999993515774
165,28.089999999171155,41.22999993483898
166,28.08999999916147,41.24999993451978
167,28.089999999151782,41.26999993420015
168,28.089999999142098,41.28999993388004
169,28.089999999132406,41.30999993355953
170,28.089999999122718,41.32999993323858
171,28.08999999911303,41.34999993291719
172,28.089999999103338,41.36999993259536
173,28.089999999093642,41.38999993227309
174,28.089999999083947,41.40999993195037
175,28.08999999907426,41.429999931627215
176,28.089999999064563,41.44999993130364
177,28.089999999054864,41.469999930979604
178,28.089999999045173,41.489999930655145
179,28.089999999035474,41.50999993033022
180,28.109999999362884,40.80999994143555
181,28.10999999935304,40.82999994112544
182,28.1099999993432,40.849999940814904
183,28.109999999333347,40.86999994050393
184,28.109999999323502,40.889999940192546
185,28.109999999313654,40.90999993988073
186,28.109999999303803,40.929999939568475
187,28.10999999929395,40.94999993925578
188,28.1099999992841,40.969999938942664
189,28.109999999274248,40.98999993862911
190,28.109999999264396,41.009999938315104
191,28.109999999254544,41.02999993800069
192,28.109999999244685,41.04999993768583
193,28.10999999923483,41.06999993737054
194,28.10999999922497,41.08999993705481
195,28.109999999215116,41.10999993673867
196,28.109999999205257,41.12999993642206
197,28.109999999195395,41.14999993610505
198,28.109999999185533,41.16999993578757
199,28.109999999175674,41.189999935469686
200,28.109999999165815,41.20999993515134
201,28.10999999915595,41.22999993483257
202,28.109999999146083,41.249999934513355
203,28.10999999913622,41.26999993419373
204,28.109999999126355,41.289999933873645
205,28.109999999116486,41.30999993355312
206,28.10999999910662,41.32999993323215
207,28.10999999909675,41.34999993291077
208,28.10999999908688,41.36999993258893
209,28.109999999077015,41.38999993226665
210,28.109999999067142,41.409999931943936
211,28.109999999057273,41.42999993162079
212,28.109999999047396,41.4499999312972
213,28.109999999037523,41.46999993097316
214,28.10999999902765,41.48999993064869
215,28.109999999017777,41.50999993032378
216,28.12999999935141,40.80999994142906
217,28.129999999341383,40.829999941118984
218,28.129999999331364,40.84999994080843
219,28.12999999932134,40.869999940497465
220,28.129999999311313,40.88999994018607
221,28.12999999930129,40.90999993987423
222,28.12999999929126,40.929999939561974
223,28.12999999928123,40.94999993924928
224,28.129999999271202,40.96999993893616
225,28.129999999261173,40.9899999386226
226,28.129999999251144,41.00999993830861
227,28.129999999241114,41.02999993799419
228,28.129999999231078,41.04999993767934
229,28.129999999221045,41.06999993736404
230,28.12999999921101,41.08999993704832
231,28.129999999200976,41.109999936732144
232,28.12999999919094,41.12999993641556
233,28.129999999180903,41.14999993609853
234,28.12999999917086,41.16999993578106
235,28.129999999160823,41.18999993546317
236,28.129999999150783,41.20999993514482
237,28.12999999914074,41.229999934826054
238,28.1299999991307,41.249999934506846
239,28.12999999912066,41.26999993418719
240,28.129999999110616,41.289999933867094
241,28.12999999910057,41.3099999335466
242,28.12999999909052,41.329999933225615
243,28.12999999908048,41.34999993290424
244,28.12999999907043,41.36999993258239
245,28.129999999060384,41.38999993226011
246,28.129999999050337,41.4099999319374
247,28.129999999040287,41.42999993161423
248,28.12999999903024,41.44999993129065
249,28.129999999020185,41.46999993096661
250,28.129999999010135,41.48999993064212
251,28.129999999000077,41.509999930317214
252,28.14999999933993,40.80999994142251
253,28.149999999329733,40.82999994111238
254,28.14999999931953,40.84999994080185
255,28.14999999930933,40.86999994049087
256,28.149999999299126,40.88999994017947
257,28.149999999288923,40.90999993986766
258,28.14999999927872,40.92999993955538
259,28.14999999926851,40.94999993924269
260,28.149999999258302,40.96999993892955
261,28.1499999992481,40.989999938615995
262,28.149999999237888,41.009999938302
263,28.14999999922768,41.029999937987576
264,28.14999999921747,41.04999993767272
265,28.149999999207257,41.069999937357416
266,28.14999999919705,41.089999937041696
267,28.149999999186832,41.109999936725536
268,28.149999999176618,41.129999936408936
269,28.149999999166408,41.149999936091895
270,28.149999999156186,41.169999935774435
271,28.149999999145976,41.18999993545653
272,28.14999999913575,41.20999993513819
273,28.149999999125537,41.229999934819396
274,28.149999999115316,41.24999993450019
275,28.149999999105095,41.26999993418054
276,28.149999999094877,41.28999993386045
277,28.149999999084653,41.309999933539935
278,28.14999999907443,41.329999933218964
279,28.149999999064207,41.349999932897575
280,28.149999999053982,41.36999993257573
281,28.149999999043754,41.38999993225344
282,28.14999999903353,41.40999993193073
283,28.149999999023304,41.429999931607576
284,28.149999999013076,41.44999993128399
285,28.149999999002848,41.46999993095993
286,28.149999998992616,41.489999930635456
287,28.149999998982388,41.509999930310535
288,28.16999999932845,40.8099999414158
289,28.169999999318073,40.82999994110568
290,28.169999999307695,40.849999940795136
291,28.169999999297318,40.869999940484156
292,28.16999999928694,40.88999994017277
293,28.169999999276556,40.90999993986093
294,28.169999999266174,40.92999993954868
295,28.169999999255793,40.94999993923598
296,28.16999999924541,40.969999938922825
297,28.169999999235024,40.989999938609266
298,28.169999999224636,41.00999993829528
299,28.16999999921425,41.02999993798085
300,28.169999999203856,41.04999993766599
301,28.16999999919347,41.06999993735068
302,28.16999999918308,41.08999993703494
303,28.169999999172692,41.10999993671879
304,28.1699999991623,41.12999993640218
305,28.16999999915191,41.14999993608515
306,28.169999999141513,41.16999993576767
307,28.16999999913112,41.18999993544976
308,28.169999999120726,41.209999935131435
309,28.169999999110328,41.229999934812646
310,28.169999999099932,41.249999934493445
311,28.16999999908953,41.269999934173775
312,28.169999999079135,41.28999993385368
313,28.169999999068732,41.309999933533156
314,28.169999999058334,41.32999993321218
315,28.16999999904793,41.349999932890796
316,28.16999999903753,41.36999993256895
317,28.169999999027127,41.38999993224667
318,28.16999999901672,41.40999993192394
319,28.16999999900632,41.42999993160079
320,28.169999998995912,41.44999993127719
321,28.169999998985503,41.46999993095314
322,28.169999998975097,41.48999993062867
323,28.169999998964688,41.50999993030373
324,28.189999999316967,40.809999941408975
325,28.189999999306416,40.829999941098855
326,28.18999999929586,40.849999940788315
327,28.189999999285305,40.86999994047735
328,28.189999999274743,40.88999994016593
329,28.18999999926419,40.9099999398541
330,28.18999999925363,40.92999993954184
331,28.189999999243067,40.94999993922913
332,28.189999999232505,40.96999993891599
333,28.189999999221943,40.98999993860243
334,28.18999999921138,41.00999993828844
335,28.189999999200815,41.029999937974004
336,28.189999999190253,41.04999993765913
337,28.189999999179683,41.06999993734382
338,28.189999999169117,41.089999937028104
339,28.189999999158548,41.10999993671193
340,28.189999999147982,41.12999993639533
341,28.189999999137406,41.14999993607829
342,28.18999999912684,41.169999935760806
343,28.189999999116267,41.18999993544289
344,28.189999999105694,41.209999935124564
345,28.189999999095118,41.229999934805775
346,28.18999999908454,41.24999993448656
347,28.18999999907397,41.2699999341669
348,28.189999999063392,41.289999933846815
349,28.189999999052812,41.309999933526264
350,28.18999999904224,41.329999933205315
351,28.189999999031656,41.34999993288389
352,28.18999999902108,41.36999993256207
353,28.189999999010492,41.38999993223977
354,28.189999998999916,41.40999993191705
355,28.18999999898933,41.42999993159388
356,28.189999998978745,41.44999993127028
357,28.18999999896816,41.469999930946244
358,28.189999998957575,41.48999993062176
359,28.18999999894699,41.509999930296836
360,28.20999999930549,40.809999941402054
361,28.209999999294762,40.82999994109195
362,28.209999999284026,40.84999994078137
363,28.209999999273293,40.86999994047041
364,28.209999999262557,40.889999940158994
365,28.209999999251824,40.90999993984715
366,28.209999999241088,40.929999939534895
367,28.209999999230348,40.94999993922218
368,28.20999999921961,40.96999993890904
369,28.20999999920887,40.98999993859547
370,28.20999999919813,41.00999993828147
371,28.20999999918739,41.02999993796704
372,28.20999999917664,41.049999937652174
373,28.2099999991659,41.06999993733688
374,28.209999999155155,41.08999993702114
375,28.209999999144408,41.109999936704945
376,28.20999999913366,41.12999993638836
377,28.209999999122918,41.14999993607131
378,28.209999999112163,41.16999993575383
379,28.209999999101417,41.18999993543593
380,28.209999999090666,41.20999993511758
381,28.209999999079916,41.22999993479879
382,28.20999999906916,41.249999934479575
383,28.209999999058407,41.269999934159905
384,28.209999999047653,41.289999933839816
385,28.209999999036896,41.30999993351926
386,28.20999999902614,41.32999993319831
387,28.209999999015384,41.349999932876905
388,28.209999999004623,41.36999993255505
389,28.209999998993865,41.38999993223275
390,28.209999998983108,41.409999931910015
391,28.209999998972346,41.42999993158688
392,28.209999998961585,41.44999993126328
393,28.20999999895082,41.46999993093922
394,28.20999999894006,41.48999993061472
395,28.20999999892929,41.50999993028981
396,28.22999999929402,40.809999941395
397,28.229999999283105,40.82999994108488
398,28.229999999272195,40.849999940774325
399,28.229999999261285,40.86999994046335
400,28.22999999925037,40.88999994015194
401,28.22999999923946,40.9099999398401
402,28.229999999228543,40.929999939527825
403,28.22999999921763,40.94999993921512
404,28.229999999206715,40.96999993890198
405,28.229999999195794,40.989999938588404
406,28.229999999184876,41.0099999382744
407,28.229999999173955,41.029999937959964
408,28.229999999163038,41.0499999376451
409,28.229999999152113,41.069999937329776
410,28.229999999141192,41.08999993701405
411,28.229999999130268,41.10999993669786
412,28.229999999119347,41.12999993638127
413,28.22999999910842,41.14999993606422
414,28.22999999909749,41.16999993574674
415,28.229999999086562,41.18999993542883
416,28.229999999075638,41.20999993511046
417,28.229999999064706,41.22999993479168
418,28.229999999053778,41.24999993447246
419,28.229999999042846,41.26999993415281
420,28.229999999031914,41.289999933832696
421,28.22999999902098,41.30999993351216
422,28.229999999010047,41.329999933191175
423,28.229999998999112,41.349999932869785
424,28.229999998988177,41.369999932547934
425,28.229999998977238,41.389999932225635
426,28.2299999989663,41.4099999319029
427,28.229999998955364,41.42999993157973
428,28.22999999894442,41.44999993125612
429,28.229999998933483,41.46999993093207
430,28.22999999892254,41.48999993060757
431,28.229999998911598,41.509999930282646
432,28.249999999282533,40.80999994138785
433,28.24999999927145,40.829999941077716
434,28.24999999926036,40.84999994076717
435,28.249999999249273,40.86999994045619
436,28.24999999923818,40.88999994014476
437,28.24999999922709,40.90999993983292
438,28.249999999215998,40.929999939520634
439,28.249999999204906,40.949999939207935
440,28.249999999193815,40.9699999388948
441,28.249999999182716,40.989999938581214
442,28.24999999917162,41.00999993826721
443,28.249999999160526,41.02999993795276
444,28.24999999914943,41.04999993763789
445,28.24999999913833,41.069999937322564
446,28.249999999127226,41.08999993700683
447,28.249999999116127,41.10999993669065
448,28.249999999105025,41.12999993637405
449,28.249999999093923,41.149999936057
450,28.249999999082817,41.169999935739526
451,28.24999999907171,41.189999935421596
452,28.249999999060606,41.20999993510325
453,28.2499999990495,41.22999993478445
454,28.249999999038394,41.249999934465244
455,28.249999999027285,41.26999993414557
456,28.249999999016172,41.289999933825456
457,28.249999999005063,41.30999993350492
458,28.249999998993946,41.32999993318394
459,28.249999998982837,41.34999993286253
460,28.24999999897172,41.36999993254067
461,28.249999998960607,41.38999993221838
462,28.249999998949495,41.40999993189564
463,28.249999998938378,41.42999993157247
464,28.24999999892726,41.44999993124887
465,28.24999999891614,41.469999930924814
466,28.24999999890502,41.48999993060032
467,28.2499999988939,41.509999930275406
468,28.269999999271054,40.80999994138056
469,28.26999999925979,40.82999994107043
